BG601|42702806|27394778|LB
BG602|42773639|27377167|LB
BG610|42443695|27294445|LB
BG611|42488389|27148778|LB
BG621|42468195|27669945|LB
BG622|42444445|27768222|LB
BG623|42515167|27899056|LB
BG630|42524917|27438000|LB
BGA05|7209239|-73216000|SK
BGA09|7111647|-73034892|SK
BGA12|7104964|-72985042|SK
BGA13|7298864|-73044831|SK
BGA16|7096044|-72918581|SK
BGA20|7388875|-72969611|SK
BGA21|7457458|-73317058|SK
BGA23|7080414|-72802281|SK
BGA26|6709175|-73079081|SK
BGBND|32146289|-105536983|K2
BGBRO|39192914|-77297386|K6
BGBUK|30023531|-95911061|K4
BGC23|-22933056|-46984364|SB
BGDDY|36099447|-87217772|K7
BGDEC|-22441428|117498767|YM
BGDED|-22597864|117514697|YM
BGDEF|-22529770|117390831|YM
BGDEI|-22522339|117476047|YM
BGDEM|-22539392|117280131|YM
BGDET|-22543736|117230069|YM
BGDIG|42294011|-70933920|K6
BGDOG|29293492|-78908264|K7
BGDWA|-22639281|117037289|YM
BGDWB|-22482833|117021700|YM
BGDWF|-22549170|117167175|YM
BGDWI|-22558414|117060208|YM
BGDWM|-22541242|117258828|YM
BGDWT|-22532211|117362667|YM
BGEDD|36001606|-86711420|K7
BGEST|38120028|-86404528|K5
BGEYE|35126958|-106650317|K2
BGGLO|38224589|-122767506|K2
BGGOH|33336756|-84419570|K7
BGHRN|45239158|-107852078|K1
BGLEE|33271061|-98230975|K4
BGLEY|33293333|-96998334|K4
BGMAC|38696958|-91098964|K3
BGN|-23650000|147300000|YB
BGN28|31945786|35418308|LL
BGN29|31854195|35411897|LL
BGN54|32860000|34509722|LL
BGONE|39768392|-104375817|K2
BGOOD|38439781|-91117350|K3
BGOSA|-20282875|128166692|YB
BGOSB|-20372047|128129131|YB
BGOSC|-20369211|128027425|YB
BGOSF|-20232236|128031761|YB
BGOSH|-20120350|127953989|YB
BGOSH|44262047|-89434156|K5
BGOSI|-20302147|128080425|YB
BGOSM|-20162311|127983139|YB
BGR44|41276731|2813261|LE
BGR81|44899703|-66977345|K6
BGRAY|40604914|-89592011|K5
BGRED|33845628|-83683020|K7
BGSTR|35977545|-86920389|K7
BGTEN|39619708|-86406878|K5
BGTEX|32568495|-96776845|K4
BGTOE|32186000|-99843297|K4
BH362|-19914167|-43773167|SB
BH363|-19997834|-43774333|SB
BH369|-19850750|-44184222|SB
BH372|-19757667|-44209167|SB
BH430|54338950|12511670|ED
BH439|54336631|12977828|ED
BH450|54268564|12511031|ED
BH501|46114056|-971945|LF
BH505|46112017|-907659|LF
BH508|46173925|-1020372|LF
BH512|46184917|-1394695|LF
BH514|46336833|-1464111|LF
BH721|54338981|12501614|ED
BH722|54409964|12493525|ED
BH901|54337025|12917820|ED
BH902|54265717|12915534|ED
BHAGA|32066667|72949445|OP
BHALL|32266667|72899445|OP
BHAMA|39364528|-94579095|K3
BHAPY|39448911|-104717578|K2
BHAT|17333333|52016667|OY
BHATI|30900556|70300000|OP
BHAWK|42518470|-89776892|K5
BHCP|-18368333|122040000|YB
BHD52|51254244|-3346483|EG
BHD55|51303511|-3272686|EG
BHD57|51347120|-3448664|EG
BHEAD|33538681|-82753264|K7
BHIEA|-31819045|141625572|YM
BHIEB|-31853161|141730433|YM
BHIEC|-31948950|141728797|YM
BHIEF|-31946906|141568400|YM
BHIEH|-32021875|141438633|YM
BHIEI|-31900034|141649436|YM
BHIEM|-31993778|141487320|YM
BHIGH|39788097|-104145928|K2
BHIND|39178186|-104386192|K2
BHITI|25325556|82252222|VI
BHIVE|40981495|-112019553|K2
BHIWD|-32186147|141318053|YM
BHIWE|-32151967|141212842|YM
BHIWF|-32058358|141375342|YM
BHIWG|-32056183|141214672|YM
BHIWH|-31983445|141505206|YM
BHIWI|-32105161|141294114|YM
BHIWM|-32011553|141456531|YM
BHMNA|-20232306|148724642|YB
BHMNC|-20138794|148747422|YB
BHMND|-20126989|148848242|YB
BHMNF|-20262967|148866156|YB
BHMNH|-20387106|148985136|YB
BHMNI|-20200892|148806764|YB
BHMNM|-20324989|148925564|YB
BHMSE|-20470836|149191094|YB
BHMSF|-20452217|149047072|YB
BHMSG|-20565878|149177300|YB
BHMSH|-20338383|148916972|YB
BHMSI|-20509064|149112161|YB
BHMSJ|-20586145|149077733|YB
BHMSM|-20395372|148982064|YB
BHOLD|42475622|-83169058|K5
BHOOV|33849320|-118374020|K2
BHTYR|40774239|-85453936|K5
BHURN|33908334|73416111|OP
BHYND|39360422|-104976625|K2
BI002|-25488853|-49196319|SB
BI004|-25478964|-49044369|SB
BI005|-25530822|-49138981|SB
BI007|-25583281|-49067242|SB
BI008|-25208008|-49315345|SB
BI100|-1604839|137696558|WA
BI10A|-1691445|137671667|WA
BI362|55809508|8921959|EK
BI364|55876875|9291645|EK
BI366|55712692|8936131|EK
BI367|55939745|9049614|EK
BI501|26319336|50549511|OB
BI502|26356264|50485356|OB
BI601|26222300|50717658|OB
BI602|26185267|50781667|OB
BI60A|-695136|135213036|WA
BI60B|-1714847|135239247|WA
BI60C|-2061347|136570389|WA
BI60D|-1217350|137083983|WA
BIA28|13491939|77358942|VO
BIANT|-7208528|72262922|FJ
BIANY|37101722|126590750|RK
BIARO|3191667|125246667|WA
BIB29|13250350|77444231|VO
BIB33|13380895|77351658|VO
BIBA|-17828334|146101667|YB
BIBA1|49853056|1013056|LF
BIBA2|49783889|868056|LF
BIBA3|49655000|706111|LF
BIBA4|49503611|599167|LF
BIBA5|49339722|553611|LF
BIBAC|40566972|-85736420|K5
BIBAG|48397050|12749781|ED
BIBAM|55626945|37821111|UU
BIBAN|8500000|105000000|VV
BIBAN|45925556|7450833|LI
BIBAP|58765511|-93988706|CY
BIBAR|12246828|-61566606|TG
BIBAS|19230278|-70436111|MD
BIBAX|50057500|1008056|LF
BIBAY|43120444|-77754436|K6
BIBBA|44091647|-73400425|K6
BIBBS|34964864|-92628292|K4
BIBDE|46566892|-111732206|K1
BIBDU|13294253|78078353|VO
BIBED|40146667|65908334|UT
BIBEG|50435000|10136944|ED
BIBEK|42440978|11251514|LI
BIBEL|42734167|-1882778|LE
BIBEM|62672167|-141000000|CY
BIBEN|18539747|-69080178|MD
BIBER|42992045|-81483350|CY
BIBES|16056667|-90329722|MG
BIBEV|36891456|31319320|LT
BIBEX|37208056|24834445|LG
BIBGE|29256111|47724386|OK
BIBGO|7500000|70946667|VR
BIBHO|47686303|-117315278|K1
BIBIK|50176628|-61703858|CY
BIBIL|18742833|-68566833|MD
BIBIM|39695000|55358333|UT
BIBIP|14329750|-72246556|TN
BIBIS|54006589|4090578|EH
BIBIT|70824067|29376550|EN
BIBKA|53190833|18955000|EP
BIBLA|51135833|-8910000|EI
BIBLI|58536945|62716667|US
BIBLO|35585764|140185594|RJ
BIBLY|29972600|-89870311|K4
BIBME|43762828|-88486589|K5
BIBNA|64931389|40010556|UL
BIBNE|61815700|-163000758|PA
BIBNO|44170833|10632778|LI
BIBNU|53128797|10456936|ED
BIBOB|71016667|24683333|EN
BIBOD|48451675|-58569983|CY
BIBOK|18756389|-69291389|MD
BIBOL|54251181|-132364881|CY
BIBON|39000000|67450000|UT
BIBOP|33956631|-84274578|K7
BIBOR|47269167|25139167|LR
BIBOT|46751389|6410278|LS
BIBOX|66013483|-124000000|CY
BIBPA|39113614|-108505453|K2
BIBQU|34877109|-106805283|K2
BIBRA|-32109222|115809522|YM
BIBRO|4238056|106446111|WS
BIBTA|50266944|8896945|ED
BIBTI|50966667|7108611|ED
BIBUG|61694225|-120787897|CY
BIBUL|-2676842|102089900|WI
BIBUP|-17473333|-157000000|NT
BIBUR|9533056|105430278|VV
BIBUS|-16201667|-151074722|NT
BIBYA|41328653|-80382492|K6
BICA|-19289639|-42375722|SB
BICAB|42366567|-91946453|K3
BICAC|65238764|-166543178|PA
BICAD|40283503|-85650761|K5
BICAL|34277042|-98057575|K4
BICAN|38970500|-112550231|K2
BICAR|41173522|-103604614|K3
BICAS|42470633|-83647889|K5
BICAT|37750308|-77461322|K6
BICAV|40474072|-120621453|K2
BICAY|31379322|-86782161|K7
BICEN|40138147|-84824445|K5
BICEP|36439925|-95496475|K4
BICKE|39518389|-80097858|K6
BICKL|-26657586|153263925|YB
BICMU|46891059|-67998289|K6
BICNA|32523036|-104374403|K2
BICOL|36367375|-86826428|K7
BICSA|33723828|-90989153|K7
BICYA|32369422|-93759133|K4
BIDAC|43417333|-1135667|LF
BIDAG|-18317633|143262989|YB
BIDAG|7516945|113928889|WS
BIDAK|-4041269|106032064|WI
BIDAL|6215833|100284306|WM
BIDAN|-16586667|178733333|NF
BIDAN|36963056|127623889|RK
BIDAP|-24401264|123245644|YM
BIDAP|7277500|82018056|VC
BIDAS|738708|18352870|FZ
BIDAX|16925928|12031831|DR
BIDAY|40370206|-120562003|K2
BIDCA|36995925|-88850003|K5
BIDDE|43352270|-70353183|K6
BIDDS|42242214|-121413239|K1
BIDDU|40248269|-75445970|K6
BIDDY|46571436|-117413736|K1
BIDEG|12066667|103508333|VD
BIDEK|-40245186|175947925|NZ
BIDEL|-45408247|171100308|NZ
BIDEM|14365000|103796667|VD
BIDER|9349256|13580111|FK
BIDEV|-43329950|172596022|NZ
BIDEV|-16233833|-38972334|SB
BIDEX|15268056|87439167|VO
BIDGI|-35530000|149145000|YM
BIDIB|41406667|124163333|ZY
BIDIL|9272278|-13322750|GU
BIDIT|6591761|73090247|VR
BIDIX|20773333|69477222|VA
BIDKU|-46288503|168764272|NZ
BIDKY|36501956|-77941345|K6
BIDLA|30895556|-8822778|GM
BIDLI|48650000|21949167|LZ
BIDMA|43661931|13071364|LI
BIDMO|5616556|101041222|WM
BIDNU|52349653|418270|EG
BIDOK|12833056|-9262778|GA
BIDOL|-4282853|15050122|FC
BIDOM|17295000|3515278|GA
BIDOP|-16299722|-151785556|NT
BIDOR|4000000|131500000|WA
BIDPE|33718150|-86747106|K7
BIDPY|37378178|-94804214|K3
BIDRU|22718333|100965000|ZP
BIDRY|31216675|-83329556|K7
BIDSA|-12466514|131611211|YB
BIDUN|46965556|100400833|ZM
BIDUR|27836111|84915834|VN
BIDUS|1598347|103965239|WS
BIDUX|18640833|-870834|GA
BIDVE|32425000|-64436667|TX
BIDWL|37840403|-89714283|K5
BIDZI|1199422|8704781|FO
BIECH|30319145|-86792258|K7
BIENA|-24215675|139260836|YB
BIENC|-24126103|139298342|YB
BIEND|-24127750|139402772|YB
BIENF|-24264733|139400256|YB
BIENH|-24375586|139481947|YB
BIENI|-24195425|139349272|YB
BIENM|-24334022|139451297|YB
BIENN|34986439|-106768372|K2
BIESE|-24473686|139658000|YB
BIESF|-24424742|139518220|YB
BIESG|-24563222|139620606|YB
BIESH|-24313903|139436472|YB
BIESI|-24493992|139569386|YB
BIESJ|-24561647|139515708|YB
BIESM|-24355472|139467111|YB
BIEST|31369661|-98242706|K4
BIFFF|35118286|-101716403|K4
BIFFY|37884820|-120330186|K2
BIFLE|42229108|-88203247|K5
BIG27|51715533|-337828|EG
BIG29|51370431|-733528|EG
BIG40|51732214|-817036|EG
BIG41|51196944|1100000|EG
BIGAC|39002528|-95882820|K3
BIGAD|-3816231|11402081|FC
BIGAK|-29653333|113141667|YM
BIGAL|-34761111|138188056|YM
BIGAL|37992334|-79620731|K6
BIGAR|-45746117|170497528|NZ
BIGAT|5931142|-5354995|DI
BIGAW|32730806|-96774089|K4
BIGAX|5627472|-327942|DG
BIGBA|47708572|-97367325|K3
BIGBE|44133333|-80616111|CY
BIGBI|15512814|120377278|RP
BIGBK|41190444|-95895097|K3
BIGBY|14534445|-132311389|P
BIGCA|42079772|-83758728|K5
BIGDU|62680545|6860397|EN
BIGEE|42098797|-72619683|K6
BIGEK|-14637606|-171680447|NS
BIGEN|42131586|-93798022|K3
BIGEO|41166336|-77429136|K6
BIGER|5575095|-179578|DG
BIGET|14693056|-8839445|GA
BIGET|52870000|155780000|UH
BIGGA|40962222|-72007342|K6
BIGGD|32858775|-96809195|K4
BIGGE|51325556|8432778|ED
BIGGG|35202394|-101583267|K4
BIGGI|65379795|-23474450|BI
BIGGO|41955809|-73067942|K6
BIGGR|28241667|-81549445|K7
BIGGS|30806947|-82113986|K7
BIGGY|17944550|99531461|VT
BIGGY|40419656|-74972659|K6
BIGGZ|38812511|-77476733|K6
BIGHT|-39807575|174194158|NZ
BIGIL|22117222|77565556|VA
BIGIN|-2003725|10548439|FO
BIGIN|4743867|-1861745|DG
BIGIS|4570558|-6733675|DI
BIGIW|44015492|-93909050|K3
BIGJO|33385795|-117988784|K2
BIGKA|43644942|-93358181|K3
BIGLA|40829717|-98991139|K3
BIGLE|40449642|-81994867|K5
BIGLI|52130000|-241667|EG
BIGLO|42323945|18720222|LY
BIGLU|51723056|23543056|UM
BIGNE|36949606|-111453214|K2
BIGNN|34342883|-83551889|K7
BIGNO|50000000|-2825000|EG
BIGOB|36723722|128164444|RK
BIGOD|-9677833|-67213833|SB
BIGOH|35263003|-96942736|K4
BIGOL|-4368750|15633053|FZ
BIGOM|10530833|-3084444|DF
BIGON|5643056|10752500|FK
BIGOO|27802603|-82689906|K7
BIGOS|3864695|103461667|WM
BIGPD|37551975|-121949439|K2
BIGPE|34190014|-101433247|K4
BIGRA|-20348056|57513889|FI
BIGRA|1773333|164253333|AG
BIGRD|39582333|-86454308|K5
BIGRO|21570000|111826667|ZG
BIGSA|-40216667|57000000|FI
BIGSI|69948059|24000000|EN
BIGSO|59705539|5461445|EN
BIGSU|50695000|8408056|ED
BIGTI|53530000|12896667|ED
BIGTX|28821617|-96615689|K4
BIGUL|-36606192|173952745|NZ
BIGUP|-18925431|123329645|YB
BIGUY|27555150|-97138200|K4
BIGXX|39330961|-85497445|K5
BIGZO|20664722|-159052222|PH
BIHAR|39167803|-76569150|K6
BIHGO|66033528|-161355858|PA
BIHOK|34893609|133013986|RJ
BIHON|10991667|106548611|VV
BIHSU|36404700|-94841703|K4
BIIGG|29892345|-95481158|K4
BIILS|42985753|-78670061|K6
BIISN|44589720|-71183608|K6
BIITE|74000000|-141000000|CY
BIJGO|59772811|-157584383|PA
BIJIN|39514608|140407097|RJ
BIJOU|66227742|-145847367|PA
BIJUV|31433992|-82401106|K7
BIKAB|6790808|2382211|DB
BIKAL|-4878836|106468300|WI
BIKAL|3460000|29576667|FZ
BIKAN|4154875|113911242|WB
BIKAN|34855445|134056439|RJ
BIKAY|38696336|-83841753|K5
BIKBE|43252219|-89752675|K5
BIKBI|47971389|9462222|ED
BIKBO|62453975|25555981|EF
BIKCA|36983728|-97259694|K4
BIKDA|37860000|59566667|UT
BIKEN|-8453758|179377811|NG
BIKEN|10205833|88530833|VO
BIKER|-20732108|136233944|YB
BIKET|624889|9794000|FO
BIKEW|35212100|-97605556|K4
BIKIK|24779722|87797500|VE
BIKIN|21787517|-71524036|MB
BIKIP|-3329814|23072153|FZ
BIKIS|16278056|-16782500|GO
BIKKR|36566667|-116750000|K2
BIKLE|42554908|-85696200|K5
BIKLU|53431111|63554167|UA
BIKMA|57071944|59176667|US
BIKME|37802111|-87926434|K5
BIKMI|55370278|73902500|UN
BIKMU|51105667|6672645|ED
BIKNA|61288333|38755833|UL
BIKNL|37782839|-94805342|K3
BIKNO|40915000|93848334|ZL
BIKOB|36983334|120445000|ZS
BIKOG|18912059|-79682672|MK
BIKOK|8285000|78598611|VO
BIKOM|15725000|-31805000|GO
BIKOR|12734470|-1688781|DF
BIKOS|-44249953|167812400|NZ
BIKOS|707128|-2193472|DG
BIKOT|-37461614|175742820|NZ
BIKPE|41553506|-96280075|K3
BIKRA|72547500|112764167|UE
BIKRI|47470556|75440278|UA
BIKRU|54916667|14166667|ES
BIKSI|3455695|72600250|VR
BIKSI|37675556|128584445|RK
BIKSU|-8126942|161088161|AG
BIKTA|2726945|103718889|WS
BIKTE|37943409|-75592958|K6
BIKTI|60922500|75940834|US
BIKTO|53208611|69297222|UA
BIKTU|44002222|11539167|LI
BIKUR|47950278|141468056|UH
BIKUX|32572778|75500833|VI
BIKUZ|22730000|-155700833|PH
BIKZE|39581064|-118844845|K2
BILAB|-37528889|144811111|YM
BILAC|34771181|-90675811|K4
BILAL|15709167|32722500|HS
BILAM|9458250|-13752139|GU
BILAM|15605556|80859722|VO
BILAN|25000278|77840556|VA
BILAT|-16648445|-151627028|NT
BILAT|20973889|68000000|VA
BILAT|23868334|114146667|ZG
BILAW|43131097|-77389375|K6
BILAY|43635558|-83902992|K5
BILBE|56205758|-166112844|PA
BILBI|-27177261|152986989|YB
BILBO|39535247|-121743553|K2
BILBY|-30708483|154876106|YB
BILCO|42359872|-87960731|K5
BILDE|34956803|-106696811|K2
BILDI|54587778|24945278|EY
BILDO|65788497|-23990853|BI
BILDU|47170444|10661781|LO
BILEE|31164514|-96381561|K4
BILEE|36760906|127568964|RK
BILEH|42131364|-96984161|K3
BILEN|53035556|104564167|UI
BILEX|10068611|13929167|FK
BILEY|40799589|-75746458|K6
BILGA|48581111|55407222|UA
BILGE|39960167|32936000|LT
BILGO|49901945|3447222|LF
BILHE|39379842|-74761606|K6
BILID|14357445|121005222|RP
BILIE|37040636|-93560550|K3
BILIF|-265325|73290558|VR
BILII|49020944|-88261694|CY
BILIK|3345278|101127500|WM
BILIN|-29895000|136203333|YM
BILIN|3000000|110572222|WB
BILIS|-6184100|106408886|WI
BILIS|5145000|112256111|WS
BILIT|38754395|-76065997|K6
BILJE|42096972|-70931384|K6
BILKE|34977642|-116607325|K2
BILKO|60209242|-133098322|CY
BILKU|63559789|-68124667|CY
BILLA|36243431|-78889567|K7
BILLB|40061950|-91582708|K3
BILLE|40261217|-93593636|K3
BILLI|34637475|-91556345|K4
BILLL|34212356|-78096519|K7
BILLO|31178333|-141290000|P
BILLP|32810758|-85957620|K7
BILLS|43626850|-71873692|K6
BILLY|-28873334|136210000|YM
BILLY|18383972|102636417|VL
BILLY|33611136|137619828|RJ
BILLY|60019722|-8568889|EG
BILMA|53993889|79552222|UN
BILMI|65437778|52200000|UU
BILMO|43070278|71196667|UA
BILMU|48756228|11665503|ET
BILNA|49393553|18447300|LK
BILNE|52266289|-174518714|PA
BILNI|50675278|-2125833|EG
BILNO|49978750|-97749214|CY
BILNY|38580842|-90069572|K5
BILOO|43468361|-95573381|K3
BILOX|41776136|-90962511|K3
BILOY|39120425|-95687033|K3
BILPU|52340722|633297|EG
BILRA|54774722|14338889|ED
BILRE|40562828|-80308364|K6
BILSI|64315472|-116726003|CY
BILTE|47319758|-111601972|K1
BILTI|51380211|-56160650|CY
BILTO|56500000|-15000000|EG
BILTT|37597572|-77359161|K6
BILUK|4630750|118225667|WB
BILUN|18684445|82814722|VE
BILUX|-5818989|-26229403|SB
BILVI|70254144|24929550|EN
BILVO|53731111|-3185833|EG
BILWA|14685000|-83593333|MN
BILYA|32860314|-95875153|K4
BIMAC|43470497|-100114258|K3
BIMAN|16090278|-9441667|GQ
BIMAP|-5548920|23466772|FZ
BIMAS|12256778|15205694|FT
BIMAT|7867661|7185425|DN
BIMAX|-46204625|169231756|NZ
BIMBA|18808333|-77785000|MK
BIMBE|26478083|127968722|RO
BIMBI|22706914|-78275025|MU
BIMBO|16626800|-61960375|TF
BIMBO|31421445|-16032889|GC
BIMBY|-29780731|118240872|YM
BIMDA|48697381|-72475525|CY
BIMDO|44302500|67526389|UA
BIMEG|39333333|117900000|ZB
BIMEN|4000000|-11548611|GO
BIMET|32667633|-99888009|K4
BIMGE|34758328|-120608445|K2
BIMGO|49500000|-14000000|EG
BIMGU|49753836|-92492600|CY
BIMGY|39644936|-83355333|K5
BIMKA|48259700|-53959231|CY
BIMKE|38831992|-76870786|K6
BIMKI|43266692|-79951772|CY
BIMKU|46268261|-64447703|CY
BIMLA|26605556|68716667|OP
BIMLE|37045161|-76474472|K6
BIMLI|60542447|4190397|EN
BIMLO|58274722|63992500|US
BIMOD|4263995|8032461|FK
BIMOG|25216667|-11550000|GQ
BIMOJ|5344181|7973106|DN
BIMOK|-1022061|7704422|FO
BIMOP|16963422|78361975|VO
BIMOT|19870000|70351667|VA
BIMPA|52374389|19774722|EP
BIMPE|33719153|-119079664|K2
BIMPO|43522122|-79495850|CY
BIMRA|52397031|-78498906|CY
BIMRO|43028056|-80316667|CY
BIMSA|66867222|70831667|US
BIMSE|30737156|-87009647|K7
BIMSO|53275278|65343889|UA
BIMTA|57388889|116610556|UI
BIMTE|30009119|-95996942|K4
BIMTI|18558411|-68466492|MD
BIMTY|33629936|-92029178|K4
BIMUL|-41595939|171863678|NZ
BIMUT|18391583|-18000000|GQ
BIMUX|7364170|-2135992|DG
BIMVA|50138433|-91919953|CY
BIMVO|42456111|33131944|LT
BINA|-22091167|-41222833|SB
BINAC|36844911|-77805356|K6
BINAL|55766664|-161999009|PA
BINAM|-6163467|106531161|WI
BINAS|-2733000|-60851667|SB
BINAS|645500|9321889|FO
BINAT|3694147|8497183|FG
BINAT|17591006|77945459|VO
BINAY|33011153|-96942917|K4
BINBA|56380000|86000000|UN
BINBE|39669650|-104947375|K2
BINBI|43718333|29635556|LB
BINBO|53401667|3341389|EG
BINBU|53017500|63683333|UA
BINCA|39814272|-99880942|K3
BINDA|-285353|32474933|HU
BINDA|49922470|-109344178|CY
BINDE|47802028|-91772200|K3
BINDE|48608889|110612778|ZM
BINDI|50922903|-127480822|CY
BINDY|34011972|-117636017|K2
BINET|6644211|-4557200|DI
BINET|9336256|18409428|FT
BINEX|32585278|74058333|OP
BINGA|57701970|-125000000|CY
BINGE|16483333|-135383611|P
BINGG|40880934|-74334822|K6
BINGM|32840903|-97274289|K4
BINGO|18333725|-65056942|TI
BINGO|34407145|133177967|RJ
BINGO|38848539|-91207611|K3
BINGQ|48206611|-114363575|K1
BINGU|48620278|12617500|ED
BINIL|37397000|125233139|RK
BINJO|20404672|-160799236|PH
BINJO|35695417|129320222|RK
BINKA|53759445|14275556|EP
BINKE|38007108|-105592672|K2
BINKO|35789167|18196389|LM
BINKS|35187864|140732408|RJ
BINKS|39051956|-77029881|K6
BINKU|46926020|20459103|LH
BINKY|34501095|-90467400|K7
BINLA|7065906|100575486|VT
BINLA|62252247|-136984295|CY
BINLI|12116667|-68213333|TN
BINLO|61752439|-103464511|CY
BINNS|39785061|-77010994|K6
BINNT|39158581|-121305470|K2
BINNZ|40183739|-119836950|K2
BINO|-15974897|-51938886|SB
BINOG|-13333333|118666667|YB
BINOK|5421050|-3769547|DI
BINOL|1078333|29623333|FZ
BINOL|43688333|40108611|UR
BINOM|46272500|28733611|LU
BINOR|35000000|121021667|ZS
BINOT|156469|73040969|VR
BINOT|1703675|73447700|VR
BINOX|-31966039|115523025|YM
BINPO|51669722|16616667|EP
BINRA|42501111|69278333|UA
BINRE|40217772|-74634572|K6
BINRI|43435278|75219167|UA
BINRO|58160619|9786192|EN
BINSA|59001406|-122407017|CY
BINTA|77746111|95982500|UO
BINTE|34885961|-116973547|K2
BINTH|-24645272|114735164|YM
BINTI|54562500|-1995834|EG
BINTO|43103583|5327722|LF
BINTU|65000000|11882900|EN
BINUD|8351736|76959914|VO
BINUR|26022778|64583333|OP
BINVA|39000000|-3908361|LE
BINVO|50758889|-116467500|CY
BINYY|28570186|-81082647|K7
BIOTA|44356667|76706667|UA
BIPAC|48898695|-95919309|K3
BIPAL|1552222|104064722|WS
BIPAN|28609397|76900434|VI
BIPDA|46782506|-71332261|CY
BIPDO|45329906|-65899484|CY
BIPET|25000000|-16358806|GC
BIPEX|4520000|-1790000|DG
BIPGE|35199181|-99053400|K4
BIPGO|-5540808|29259039|FZ
BIPID|44551203|-88857492|K5
BIPIM|32565556|116182500|ZS
BIPIN|24634117|-81364736|K7
BIPIP|27200000|106375000|ZU
BIPKI|54182156|-58337897|CY
BIPKO|45723333|-74360833|CY
BIPLE|41873214|-93483608|K3
BIPME|39218594|-78245278|K6
BIPNA|53124569|-113641486|CY
BIPNO|53249728|-60770420|CY
BIPOD|41878214|-76667839|K6
BIPOL|32623103|-86328000|K7
BIPOP|1522731|104171675|WS
BIPOP|23350000|111148333|ZG
BIPOX|4204000|18460000|FE
BIPRA|45501436|-75650542|CY
BIPSA|64296389|146092500|UE
BIPSE|48521186|-93337317|K3
BIPSO|52284167|77409167|UA
BIPSU|53062900|-131755422|CY
BIPTU|47505667|-66052667|CY
BIPUV|-45989925|169896203|NZ
BIPZE|40004203|-91275642|K5
BIQBU|45428356|-113834681|K1
BIQCI|42102906|-104265067|K1
BIQFI|70142856|-151532050|PA
BIRAC|67413750|-150106250|PA
BIRAL|-10925834|47576667|FM
BIRAM|11366722|9470972|DN
BIRAN|1425000|20168333|FZ
BIRAS|1133056|99805833|WI
BIRAT|26352778|87304167|VN
BIRAW|39611183|-119768975|K2
BIRBA|39105556|-7511945|LP
BIRBO|48833611|132917778|UH
BIRCA|37480545|-98156247|K3
BIRDA|54343175|-110218164|CY
BIRDD|25748600|-80203275|K7
BIRDI|68886834|-165994647|PA
BIRDS|41945656|-71737692|K6
BIRDU|50316989|-63503314|CY
BIRDY|-12930367|130460553|YB
BIRDY|20071603|100049989|VT
BIRDY|35876922|140326186|RJ
BIRDZ|38671831|-76822670|K6
BIREL|9066667|-13383333|GU
BIREW|41498664|-80253342|K6
BIRGA|26898611|85008333|VN
BIRGA|52880556|158540278|UH
BIRGE|33629172|-116098567|K2
BIRGI|47347778|11923889|LO
BIRGO|43391667|6119722|LF
BIRIM|31861667|34968334|LL
BIRIN|-41626392|173121322|NZ
BIRKA|51379445|10931667|ED
BIRKE|40409806|-74628422|K6
BIRKI|47012944|7376333|LS
BIRKN|33361836|133788306|RJ
BIRKO|51475833|-113263667|CY
BIRLA|50583333|-97066667|CY
BIRLE|34294011|-95446389|K4
BIRLO|16904778|-83985306|MH
BIRMA|44980000|30561667|UK
BIRME|39290758|-96508706|K3
BIRMI|42294445|-8198944|LE
BIRMO|52872222|12068611|ED
BIRNE|48693295|-95509945|K3
BIRNI|13766500|5765889|DN
BIRNO|14365278|-60210556|TB
BIRON|44417611|-89747914|K5
BIROW|47204117|-68063792|K6
BIRPA|45111364|-79755047|CY
BIRPO|45420378|-73818181|CY
BIRPU|36318817|29174592|LT
BIRRD|33256019|-96512417|K4
BIRRM|40859275|-91978442|K3
BIRRS|43340689|-83776975|K5
BIRSA|35047500|11500000|LM
BIRSE|43706953|-84153469|K5
BIRSI|59115278|26037500|EE
BIRSO|47832445|-514861|LF
BIRSU|41576111|16826111|LI
BIRTA|46995000|23454722|LR
BIRTE|34054928|-117463342|K2
BIRUM|18500097|73210183|VA
BIRUQ|7023144|157700914|PT
BIRUT|-9368611|12006944|FN
BIRVI|70654736|-118406133|CY
BIRVO|33286547|-8191667|GM
BISA1|19977670|42624547|OE
BISA2|20161481|42642233|OE
BISA3|20189342|42706670|OE
BISA4|20204486|42587936|OE
BISA5|20005539|42625403|OE
BISAC|35576620|-117885786|K2
BISAP|8390306|6459250|DN
BISAY|59519636|-155331992|PA
BISBA|42086389|3625806|LE
BISBI|44065278|2456111|LF
BISBO|43462222|7163333|LF
BISBU|49911614|10797158|ED
BISCA|47996047|-97602572|K3
BISCO|41669997|-73064042|K6
BISDA|43860556|-79449445|CY
BISDI|61080842|-134753358|CY
BISDO|19199444|-70037778|MD
BISEI|42865184|142928786|RJ
BISEN|20141514|-154721881|PH
BISES|41318583|1689111|LE
BISET|18389167|69301945|VA
BISGA|49203806|-56961178|CY
BISGE|29608556|-98385681|K4
BISHE|29851653|-95211692|K4
BISIG|21000000|125266667|RO
BISIK|13390170|2005453|DR
BISIL|-1779272|13631770|FO
BISIR|15315922|96681820|VY
BISIS|26789231|126549256|RO
BISIV|44992034|144282872|RJ
BISIX|2351567|111745525|WB
BISKA|43683333|-2813778|LE
BISKE|36226956|-86738953|K7
BISKI|42776361|8791945|LF
